uid,family,mode,freq,sym,n,rho_target,rho,level,conn_frac,k11,k22,k33,C11,C22,C33,C12,C13,C23,C44,C55,C66,E11,E22,E33,G23,G13,G12,nu12,nu13,nu23,Kbulk,porosity,spec_surf,K_perm,k_off_rel,C_coupling_rel,feasible,t_total,B11,B22,B33,D11,D22,D33
35,gyroid,network,112,tetragonal,32,0.50587,0.505859375,0.014507591473377074,1.0,0.38008636646297594,0.3800863664629752,0.2258105730881084,0.3222646486937062,0.3222646486937088,0.17378348726365248,0.13832577990811334,0.0675746262325345,0.06757462623253463,0.06691037795769667,0.0669103779576957,0.14122215799998006,0.2535709746542671,0.25357097465426925,0.15395532833152525,0.06691037795769667,0.0669103779576957,0.14122215799998006,0.37856112918602003,0.24164263292698962,0.24164263292698931,0.15169587215527028,0.494141,4.30601,0.001301460757549925,2.8087194653637703e-15,4.4158623774833526e-15,1,48.39,0.961476,0.961476,1.442178,0.369784,0.369784,0.222296
44,gyroid,network,122,tetragonal,32,0.39567,0.395660400390625,-0.31107068710709396,1.0,0.32271879874366255,0.18400168990478455,0.18385921787160517,0.28815575347628575,0.11526811140062586,0.11510106694661777,0.06815922962763532,0.06814451089170312,0.03269297390069249,0.030866644487677567,0.07220728236895174,0.07221621248283848,0.2253356747105567,0.09637074040217695,0.09621512057774485,0.030865983691238046,0.07220610172655945,0.07221492835300257,0.4604869139331114,0.4612428278750176,0.1674411492560082,0.09516870674039904,0.60434,5.23163,0.0016128688570000332,0.0018645231979263403,0.0010850982180487046,1,43.27,0.895116,1.382600,1.383210,0.537287,0.364526,0.364575
45,gyroid,network,122,tetragonal,32,0.4358,0.43572998046875,-0.19340231988501078,1.0,0.3644844885185428,0.20890717817405483,0.2089527967000878,0.3382376109328821,0.14136408831723563,0.14135178541053303,0.07686668985968237,0.07684488663770644,0.033799366080821874,0.0353263488159759,0.08230488816889558,0.08227376126100337,0.2707915844896067,0.12174166003331031,0.12173931249151267,0.03532630198869968,0.08230474867593311,0.08227369286926264,0.43885704962404914,0.43870513715955917,0.13185449560675372,0.11066392997967468,0.56427,5.29297,0.001282600958737851,0.0004810385646559357,0.0004118056550815252,1,46.52,0.826221,1.402286,1.402909,0.487929,0.336624,0.336891
46,gyroid,network,122,tetragonal,32,0.47742,0.4774169921875,-0.09056990622764621,1.0,0.40124040891644747,0.24925032128194324,0.24922881982987863,0.37690726123101126,0.18324895535621172,0.18322657295253483,0.08879988320363358,0.08878857875534743,0.04549552012674568,0.04714682020587267,0.09555206249642094,0.09554935436097373,0.3079659661929457,0.1586061909779799,0.15858952322645634,0.047145960611564,0.09555089016076178,0.09554800597133717,0.38820698115952595,0.3881878533927789,0.15141839425304912,0.13217230596791235,0.522583,5.32239,0.0010075849413050063,0.0009700437746525897,0.0009355174958707409,1,44.4,0.811920,1.359871,1.359937,0.447783,0.287167,0.287178
47,gyroid,network,122,tetragonal,32,0.49699,0.49713134765625,-0.009456970570354106,1.0,0.41950621889210044,0.26878498157662595,0.2688426890317053,0.3969249339013738,0.2038035686267506,0.2037480093950149,0.09698566961248911,0.09699867399883455,0.05066152127816882,0.05246305145388996,0.10418540123155534,0.10419050740578155,0.32297669692543485,0.17606855412657996,0.17600802087082387,0.052462710133619785,0.10418484513322362,0.10418994492843374,0.3810903358908869,0.3813131835410403,0.14974483414885642,0.14375202685579158,0.502869,5.32829,0.0008958136380000971,0.000916689032563697,0.0006526366918029782,1,46.95,0.791660,1.344415,1.344278,0.425556,0.272361,0.272315
48,gyroid,network,113,tetragonal,48,0.12652,0.12646484375,-1.130014636636503,1.0,0.072486440827637,0.07251274246840336,0.014813802382482076,0.04204474127164629,0.04205225928421332,0.002157806406095771,0.03165630351118284,0.00502189728636712,0.005025675324553506,0.0018380429816404634,0.001838503110168994,0.020829660263582142,0.017229081933971005,0.01722337005694722,0.001472953888489017,0.001838042693991833,0.0018385027920511925,0.020829647018711126,0.657721848406731,0.7954382429034916,0.7988475986309844,0.01885139546735137,0.873535,3.89502,0.008787219108341683,0.00010009278386984995,0.00027530988880520023,1,169.44,1.133395,1.133383,1.183763,0.835284,0.835301,0.649157
49,gyroid,network,113,tetragonal,48,0.15507,0.155029296875,-1.047109339585769,1.0,0.0917110968461107,0.09167017943775263,0.020283550154616234,0.05541968145646804,0.055425419262248074,0.0037875886515291507,0.03947098468855205,0.006580997080798416,0.006574947205931058,0.0028499879240704616,0.0028539143383560896,0.02939476732473264,0.02611196902045591,0.026127850115968018,0.002875623216539643,0.0028499874646402907,0.002853913517053058,0.029394765978863608,0.6372582015976574,0.6312878255618068,0.6279988664494038,0.024431838591200922,0.844971,4.23375,0.006731400616388332,0.0004320493320857015,7.761470063090065e-05,1,187.38,1.139700,1.139756,1.222337,0.799268,0.799429,0.590193
50,gyroid,network,113,tetragonal,48,0.19806,0.1981517650462963,-0.9119855500748649,1.0,0.12163887699626424,0.12164769909256148,0.03179332463935413,0.0777831898389625,0.07780576120185971,0.0090274886203325,0.05165332181617124,0.009234287081336064,0.009236189023826625,0.005053681120841631,0.0050540086686306825,0.04354105026756726,0.042278046579383874,0.04228960990570041,0.007709742856858061,0.005053662731644462,0.005053993185720443,0.04354089440442382,0.6174366590694479,0.3911957403567071,0.39136398371719977,0.03387378172264695,0.801848,4.66113,0.004745964238999917,0.00021237059584199212,0.00037116958160588826,1,195.21,1.147959,1.147790,1.276546,0.743652,0.743643,0.509845
51,gyroid,network,113,tetragonal,48,0.22026,0.22029622395833334,-0.8446231986207339,1.0,0.13691796466944617,0.1369624174615166,0.03716137644749766,0.08964112647522206,0.08966606355277054,0.012419073642389129,0.057105509907182064,0.010481542365185326,0.01048238034635002,0.006326354533193088,0.006327521560665809,0.04993309880098458,0.05197854449054779,0.051993674924686026,0.010921768603197051,0.006326349921808456,0.0063275172384514924,0.049933062039804695,0.5971232185745833,0.3399827223654728,0.339943329989807,0.038651680989757395,0.779704,4.83257,0.004059400508241671,0.00043141894708544195,0.0003632080752956364,1,205.81,1.152423,1.152302,1.311651,0.716203,0.716254,0.479774
52,gyroid,network,113,tetragonal,48,0.24942,0.24949363425925927,-0.7747870875149141,1.0,0.16065297687361946,0.16065303369980644,0.04568201904297271,0.10895807796321043,0.10895810093276391,0.018024248379711415,0.06618400769273518,0.012552132946212644,0.012552135591951969,0.008293741946533236,0.008293737890821875,0.0599546034358351,0.06729150497425354,0.06729151792192505,0.01622506843061579,0.008293741946533236,0.008293737890821875,0.05995460044942827,0.5731842667312042,0.297235490658243,0.2972356447935439,0.046501886637498366,0.750506,4.98698,0.003399521616539283,2.6599904066554316e-08,7.337306883562758e-05,1,207.93,1.132260,1.132259,1.354529,0.678394,0.678394,0.440556
53,gyroid,network,113,tetragonal,48,0.28688,0.2868923611111111,-0.6622541847457875,1.0,0.19171773689247906,0.19171773689247545,0.05812281287813718,0.13560440403302013,0.135604404033015,0.028266551067095278,0.0776659929328376,0.01554103813656637,0.01554103813656598,0.011312987732350871,0.011312987732352052,0.0729398571630836,0.0894573171159705,0.08945731711596717,0.026001596626176106,0.011312987732350871,0.011312987732352052,0.0729398571630836,0.5440070829918147,0.25070633118300684,0.2507063311829966,0.05744127750500781,0.713108,5.19427,0.0026881013552764173,8.08755782177988e-15,6.0728540933732396e-15,1,232.01,1.107174,1.107174,1.402098,0.632728,0.632728,0.394495
60,gyroid,network,133,tetragonal,48,0.12226,0.12226924189814815,-1.1438528673745578,1.0,0.09874859881756429,0.022666758527021016,0.022647394861551318,0.08400744983872278,0.004293444565355881,0.004293946074344684,0.011152407329830175,0.011158865247763399,0.001644749788915518,0.0007506474155191091,0.0062835451862438075,0.0062816042467834015,0.04209470517007382,0.0028034161584790276,0.002802206572653155,0.0007506468308749888,0.006283543748385513,0.006281600678590228,1.877503644056173,1.879585980751327,0.05809839264114171,0.015611876134604618,0.877731,5.13555,0.005127902731511753,0.001364439157978154,5.837268531237399e-05,1,199.96,0.990367,1.289970,1.290223,0.857657,0.751677,0.751744
61,gyroid,network,133,tetragonal,48,0.16385,0.16361942997685186,-1.0157650650040027,1.0,0.13657285941424585,0.03500895197148862,0.03504942573999452,0.11957568632955767,0.008698945428698047,0.008721876275082922,0.015917092755587715,0.015907443263821455,0.0025566766046922493,0.0014706817797199578,0.011607331443958185,0.01161852464926674,0.07463025171232146,0.006550824121691741,0.0065762377443954025,0.00147065358578899,0.011606936373326207,0.011618198667575852,1.4157012814974208,1.4088832159385039,0.06648677232859382,0.02286210369794905,0.836381,5.83838,0.0034328657652295713,0.004491075220120692,0.0005769570694456654,1,226.07,0.960753,1.355146,1.354996,0.814171,0.672745,0.672672
62,gyroid,network,133,tetragonal,48,0.18672,0.18681278935185186,-0.9464444458847612,1.0,0.15658671642894303,0.04426422785172075,0.04426616160288404,0.1383258357698253,0.012623880747859058,0.012623314791196005,0.01848581620677512,0.018473116362367016,0.00340468063260308,0.002087204764237918,0.014885208912352552,0.014870298048169778,0.09571479454035053,0.01006719208335204,0.010069994390107471,0.0020872042270782395,0.014885205981048167,0.014870294624123604,1.1535821662733938,1.15227572439104,0.09215391645102104,0.02714447307915231,0.813187,6.13989,0.0028528592045356004,0.0001824501314233648,8.634146731886873e-05,1,213.49,0.955744,1.385782,1.386360,0.789579,0.627123,0.627385
63,gyroid,network,133,tetragonal,48,0.2308,0.230712890625,-0.8086582838174565,1.0,0.19544086950242656,0.05910530148940545,0.05909417284513843,0.1761603686281881,0.019978325571236202,0.01996195162855301,0.02315510360843344,0.02315230864645747,0.004658669207268142,0.003668280242108741,0.021913451456538433,0.02191555692311159,0.13262644816389652,0.01678049542804099,0.01676499906176167,0.0036682799637512754,0.02191344989497283,0.021915554599385045,0.9396953808066439,0.9405181073040672,0.0954810651366157,0.03533697875025505,0.769287,6.62131,0.0020768612712701385,0.00013374605134463527,3.855355339835782e-05,1,227.87,0.930377,1.462457,1.462288,0.740259,0.561871,0.561842
54,gyroid,network,113,tetragonal,48,0.32131,0.32128002025462965,-0.5574516469097983,1.0,0.21987079302955345,0.21987414047766182,0.07495684449693459,0.16115638697495419,0.16115814982145685,0.04306078267396473,0.08741337690158808,0.019158663524246666,0.019159080172763486,0.014684223654047097,0.014681322718326267,0.08448739437273516,0.11185826344376405,0.11185928330149135,0.04010739797152533,0.01468422360014575,0.014681322552733614,0.08448739165633723,0.5168524702866153,0.21495767242568506,0.2149702514089574,0.06853750674084136,0.67872,5.34809,0.0021862709816274054,4.2608562326087485e-05,6.096812777432631e-05,1,247.44,1.097538,1.097552,1.428213,0.591102,0.591141,0.348010
55,gyroid,network,113,tetragonal,48,0.36583,0.3658854166666667,-0.41245655365746414,1.0,0.2573263268820461,0.2573263268820423,0.0978445546682631,0.19632806306479716,0.19632806306479098,0.06502161885421129,0.10056858673876046,0.0243424192719025,0.024342419271901942,0.02024387794295352,0.020243877942954996,0.10001495056219631,0.1425384608256537,0.14253846082564933,0.0610299714145979,0.02024387794295352,0.020243877942954996,0.10001495056219631,0.48850501584145634,0.19149054697914894,0.19149054697914186,0.0840205106165477,0.634115,5.50889,0.0016803708707962407,7.143685786983791e-15,4.800519116005616e-15,1,258.26,1.078941,1.078941,1.470348,0.537478,0.537478,0.299934
64,gyroid,network,133,tetragonal,48,0.26755,0.2676414207175926,-0.7325378163287403,1.0,0.23092670749586092,0.07893428568310713,0.0789327244288496,0.2129421063783385,0.03539332694817235,0.03544716097282191,0.02929889971669042,0.029333269348562202,0.0062512671973305,0.005144515923803784,0.027946163050214055,0.027933040426945093,0.17169399118981035,0.031205789173327222,0.031249952225100575,0.005144515787906092,0.027946152023938277,0.02793298284789903,0.703562190982565,0.7034435179464466,0.0705357165825905,0.045949940758277664,0.732359,6.8319,0.0016831336486465515,0.0007785888286068605,0.00043489330309785036,1,239.99,0.885983,1.469895,1.470254,0.697537,0.507629,0.507706
65,gyroid,network,133,tetragonal,48,0.29435,0.2942708333333333,-0.6541712337228534,1.0,0.2576417545001375,0.08957485979086233,0.08957485979086273,0.24193906814617885,0.043933184360018224,0.04393318436001804,0.032667566897164366,0.032667566897164525,0.006879523602476211,0.006446518708809983,0.033204402719674696,0.033204402719674446,0.19993501168973457,0.0393680870364712,0.03936808703647098,0.006446518708809983,0.033204402719674696,0.033204402719674446,0.6429015143470941,0.6429015143471014,0.06246147429463085,0.052692750184425034,0.705729,7.01821,0.0014272212656211,2.630391155710488e-15,1.630718004028686e-15,1,249.33,0.856239,1.504830,1.504830,0.670330,0.476703,0.476703
66,gyroid,network,133,tetragonal,48,0.32897,0.3289749710648148,-0.5264253272022676,1.0,0.29052907531145966,0.11109863000748128,0.11109476245083788,0.2756913748649078,0.06132360717318465,0.061323848303526066,0.03897949853280229,0.03899173001683401,0.009729760637302198,0.009237803888351707,0.04139750571105514,0.041415242477961,0.23290972169434493,0.05549375693933868,0.05549055531653535,0.009237770331336142,0.04139736421763753,0.04141513862830586,0.5485617349821381,0.5487965829535861,0.07555732589173796,0.06374897874616618,0.671025,7.26124,0.0011461039260401095,0.00039789021037931637,0.0003445691204786091,1,248.89,0.832993,1.523178,1.522793,0.634834,0.421037,0.420915
67,gyroid,network,133,tetragonal,48,0.36608,0.36617476851851855,-0.40408563752879634,1.0,0.32444459540047677,0.1351994064931414,0.13514621948304364,0.30990439914990076,0.07782198260875398,0.07781490611485622,0.045898505881094516,0.045895815221129496,0.01360191946253092,0.01311281943813823,0.04982137403824111,0.04980406994938752,0.2638193676806556,0.07037219260469807,0.07036597464835286,0.013112798692167036,0.049821294543703036,0.0498040424980014,0.5020387092911293,0.502052023526779,0.09581387683185205,0.0751481965558912,0.633825,7.43656,0.000920861273288507,0.00028508219549522307,0.00020452132042333656,1,264.52,0.811016,1.531091,1.531196,0.596361,0.374349,0.374387
68,gyroid,network,133,tetragonal,48,0.39133,0.39132125289351855,-0.32802261365239704,1.0,0.349153259355697,0.15039044574721408,0.15030479764412552,0.3367296176830996,0.09131564379832133,0.09129186370120464,0.050814891475913615,0.050811436798134525,0.015439960474919372,0.015525163007712907,0.05647810438873573,0.056476678537327775,0.2883524775994771,0.08292495848883806,0.08290242006578202,0.015525137844141532,0.05647803362039935,0.05647665127172631,0.475977771028755,0.47608143376945006,0.09294098168758683,0.08371885585339563,0.608679,7.52041,0.0007974638051390681,4.8139456266641915e-05,9.714176789836223e-05,1,261.17,0.784539,1.561130,1.561419,0.569457,0.348795,0.348816
69,gyroid,network,133,tetragonal,48,0.4304,0.4303294994212963,-0.23175233983384974,1.0,0.38815398863141365,0.18187342168645293,0.18175126738606012,0.38226531075964904,0.12785033337024093,0.12786535413341174,0.0603398057184927,0.06037232274649089,0.020087618764080762,0.020779074853266757,0.06644945264531776,0.06661900104375738,0.33301929452889273,0.11738378138229247,0.11738849773918651,0.020778982934162207,0.06644937639127776,0.06661871983320941,0.4078388971840634,0.40808382678896576,0.0892243959163457,0.10217561030238115,0.569671,7.59939,0.0006402413485990198,0.00020055732465880014,0.00018463436763616644,1,263.42,0.738622,1.540714,1.539128,0.526933,0.301395,0.300730
58,gyroid,network,113,tetragonal,48,0.47567,0.4756944444444444,-0.07152635657616235,1.0,0.36338837038360544,0.36338837038360206,0.1660493405458224,0.307882896361376,0.3078828963613698,0.13340387927753403,0.13686972266196606,0.04439189808331068,0.044391898083309775,0.038894180838640074,0.03889418083864166,0.14043502576847722,0.2422501028854116,0.24225010288540696,0.12454214117347762,0.038894180838640074,0.03889418083864166,0.14043502576847722,0.41655813786145873,0.19414796497565737,0.19414796497565046,0.13338630107305033,0.524306,5.68746,0.0008911409084522264,9.381207850452198e-15,5.0689773530669384e-15,1,273.38,0.969990,0.969990,1.546696,0.412766,0.412766,0.201578
